"ClassName","Class","PLAYER_NAME","POSITION","SEASON","CPROB1","CPROB2","CPROB3","CPROB4","CPROB5","CPROB6","CPROB7","CPROB8","CPROB9","CPROB10","PLAYER_HEIGHT_INCHES","AST","AVG_SEC_PER_TOUCH","AVG_SPEED_OFF","CATCH_SHOOT_PTS","DIST_MILES_OFF","DRIVE_PTS","DRIVES","ELBOW_TOUCH_PTS","ELBOW_TOUCHES","FG3A","FRONT_CT_TOUCHES","FT_AST","FTA","FTR","ISO_PTS","OFF_BOXOUTS","OFF_LOOSE_BALLS_RECOVERED","OREB","PACE","PAINT_TOUCH_PTS","PASSES_MADE","PASSES_RECEIVED","PFD","POST_TOUCHES","POTENTIAL_AST","PRBH_PTS","PRRM_PTS","PTS","PTS_2ND_CHANCE","PTS_FB","PTS_OFF_TOV","PTS_PAINT","PULL_UP_PTS","SCREEN_ASSISTS","SECONDARY_AST","SU_PTS","TIME_OF_POSS_36","TOUCHES","TOV","CATCH_SHOOT_FG_PCT","DRIVE_FG_PCT","EFG","ELBOW_TOUCH_FG_PCT","PAINT_TOUCH_FG_PCT","PCT_AST_2PM","PCT_AST_3PM","PCT_FGA_2PT","PCT_FGA_3PT","PCT_FGM","PCT_PTS_FT","PCT_PTS_OFF_TOV","PCT_PTS_PAINT","PCT_UAST_2PM","PCT_UAST_3PM","POST_TOUCH_FG_PCT","PTS_PER_TOUCH","PULL_UP_FG_PCT","AVG_SPEED_DEF","BLK","BLKA","CHARGES_DRAWN","CONTESTED_SHOTS_2PT","CONTESTED_SHOTS_3PT","D_FGA","D_FGM","DEF_BOXOUTS","DEF_LOOSE_BALLS_RECOVERED","DEFLECTIONS","DIST_MILES_DEF","DREB","PF","STL","D_FG_PCT","AVG_REB_DIST","DD2","LOOSE_BALLS_RECOVERED","MPG","REB_CHANCES","TD3"
"Jumper",9,"Eric Gordon","G","2017-18",4.31487308779666e-24,2.85299605157701e-86,3.52070992896208e-96,1.15665878661885e-78,2.49132982335409e-34,1.80233655987475e-34,5.34689843168586e-38,2.98275902368655e-11,0.999999999970172,8.59854095778475e-151,-0.854976869874576,-0.319778265677859,0.220093937937182,-1.25918188563594,1.59000604864749,-1.77479664920664,-0.148592877830232,0.691678487151305,-0.782929505976434,-0.810888874201423,2.29623050875707,-0.574500490164855,-0.366376753541197,0.530743825097275,-0.0691203224114382,1.10513247657501,-0.434154696495582,0.143860348575636,-0.941184575781617,-0.0670791677927949,-0.746045183044349,-1.39345488681641,-0.232040845666577,0.2478080121536,-0.57005404102608,-0.408030041407619,0.690622456334636,-0.482490358406035,1.29607243819667,-0.0574785180784489,0.453920938855575,0.301751892363394,-0.0640991228234383,0.476734023997798,-0.504245517345162,-0.584835542584569,1.6831676335722,-0.295367966240098,-0.890054954547691,0.277018405199126,0.274901648868066,0.710940821691797,0.460142047759298,-0.857466290646829,-0.253026945397371,-0.739511743647498,0.272721555908039,-1.38870942252299,1.38869746602136,0.855106028476943,0.0660156700873811,-0.736213924999082,-0.731142993408119,0.741977098824685,0.16546398079421,0.640726339947487,2.50249558757113,-0.150871662693899,-1.42782567665549,-0.445132547211671,0.397037967995822,-0.302671330535344,-0.551986053985599,-0.0524325019935075,-1.5168627484907,-1.67323852089223,-0.156910922802572,0.803752483598002,-0.0901251382468883,-1.21937206765688,-1.27712142947724,-1.22713523847169,-0.855573604800951,-1.3967506758469,1.32641425202434,-0.471969928840419,0.26076384721432,1.19890962644725,-1.24946538301448,-0.134641266661572
"Painter",3,"Eric Moreland","C","2017-18",7.71000139157373e-51,7.86979875204774e-39,1,1.83927901460407e-29,4.46011466908017e-35,3.82347768731232e-111,2.83999292978537e-152,1.53087180708437e-79,1.10524192008458e-84,1.04940072325469e-276,0.897869560807407,0.137415189286973,-0.488892334198967,0.0426531292168636,-1.50460516006306,-0.224420271950937,-0.50817582357769,-1.05513725592313,0.0382007852387103,4.03266907987979,-1.56663256704308,0.45677259657925,-0.69847449586551,-1.03846547210983,-0.150906019849227,-0.620253393521545,2.87793487295533,0.689471048505764,1.63366109427481,-1.19791856884332,0.368583732202655,-0.307835529214578,-0.506941081981756,-0.0974740200508642,-0.089273733136171,0.0613205790594825,-0.714892069695998,0.185622465499496,-1.77619011691158,-0.352988703031754,-1.02256674661034,-2.01107820989913,-0.201831050718658,-0.903708878451416,2.55256612186725,-0.454270602022842,-1.54197165984327,-0.609548292787981,-0.779493251918618,-0.157792249719257,0.194029856328519,-0.892758478991915,0.472128085563348,-0.762017255940189,-0.0869940121226535,0.869177171856726,-2.3937957989144,1.62926990036387,-1.6292886497046,-1.474872095772,-1.19962695574579,-1.50714189972005,2.40593789124055,-0.867344766830699,-0.73490584317356,0.640726339947487,-1.5210539152167,0.0320596551267392,1.57465123501106,2.24305213607828,-0.730303091036375,3.74404339512446,1.85032177488868,-0.236551331005495,1.48031974792776,1.55346822894787,2.12193061020437,0.48581766260958,0.893837409127328,0.747316754415824,1.86076517769325,1.68819667320034,0.573751807857485,0.554999141442949,-1.47965529250442,-0.269262859527818,0.347626415988002,-1.11015892651259,2.4056221255308,-0.134641266661572
"Big Jump",5,"Ersan Ilyasova","F","2017-18",1.71086170751371e-16,2.54300550454831e-27,6.07031835642231e-20,7.97125487514529e-28,1,4.18171015322319e-68,4.27687007185408e-95,2.61233101628466e-21,9.68508386172884e-29,5.8401393866322e-219,0.897869560807407,-0.670290003962823,-1.03244847617001,0.4765981341678,1.07152355947865,-0.134703623868244,-0.51123840427654,-0.925503155616456,0.630849534840743,0.94022421917302,0.435121788067404,0.926006886482099,-0.991725829321684,-0.169101450666729,-0.283883193347249,-0.620253393521545,1.77768003479514,0.569783854599156,0.696745321850218,0.0199084784418611,0.518503633322849,0.447871087880294,-0.223953839431805,0.436156845649828,-0.180125910357726,-0.734050601820431,-0.714892069695998,1.21539408221193,0.192733885782469,1.2358067171108,-0.478507183738353,0.0291490838370233,-0.145713011315845,-0.599798434952208,0.79470749193462,-0.20786505562,0.405018914981234,-0.684539812152522,0.34852148264936,-0.586540963965518,0.497299078351825,-0.670396811250056,0.242674821615034,-0.202338825160346,-0.240728209599245,1.07149694343855,0.643332919711394,-0.358649494137365,0.35863521918666,0.139600935203645,-0.202933387902167,-0.194480753573539,-0.305508903531165,-1.06974414257263,-0.538136278995173,0.273713064776409,-0.179870747620756,-0.619175836314732,-0.148081419223849,-0.313022745737,-0.584577499104321,4.37002915515151,0.407946357958374,0.172368747688611,0.180094966911109,0.0708918489334823,1.04673004964427,1.09296515056035,0.637674399139943,-0.280252615809188,0.467467651179737,-0.034308101498026,0.317836935001635,-0.2307702655179,-0.753947651678019,0.237504813753686,0.696104117273249,0.459331816663164,0.562559241722906,-0.134641266661572
"Jumper",9,"Evan Fournier","F","2017-18",3.17594155707742e-12,1.0815782489348e-67,1.44791507363135e-69,1.58189915204231e-57,2.46438133224882e-22,8.08877772396883e-35,4.34980695749551e-45,1.31680326578026e-08,0.999999986828791,1.81656235739905e-166,0.0214463454664156,0.0100694335602065,-0.110766322393021,0.802056887881002,1.11495576712123,-0.00384152191967067,-0.129906759984782,0.759171435431828,-0.207261213116917,-0.558444964426002,0.928725645349955,0.545039747846348,-0.745695403970951,0.164193885664199,-0.318257625367209,0.048174168539882,-0.283615990690593,0.222066944126967,-0.914783978052839,0.377179168334194,-0.50371227533516,-1.30014620321515,-0.30934898183337,-0.110964905275979,-0.568567205554764,-0.174783652500155,0.491034571433719,-0.629591989779778,1.09846957538539,-0.657110032447391,0.411621729549943,1.12749479752574,0.231362933821387,0.499682757880671,-0.449777894204801,-0.132904982182556,0.971852363902667,-0.451366298495123,-0.879650945940689,-0.121624576994578,0.547843948689042,0.374029203901101,0.426589134332606,0.157764351232887,0.368059212408056,0.183263799908605,0.253876910290919,-0.382716314894038,0.382702094112705,0.910144881805659,-0.0763691253188498,0.138893505765257,-0.400094256837155,-0.18116151736414,0.20124026519028,0.0679112282318791,2.22148578102722,0.427191301619318,0.344127910557551,-0.647557285014977,0.533326038213951,-0.404837418386324,-0.379789132966575,-0.170128637288164,-0.868117086637375,-0.57439573612985,0.36887801220742,0.296601969588155,0.632932421897773,0.308146241259061,-0.956230575938353,-0.54018776601935,-0.447969700870469,0.732430943014752,0.697467629974788,-0.471969928840419,-0.0424602833529811,1.32093734534525,-0.845016412849382,-0.134641266661572
"Jumper",9,"Evan Turner","F","2017-18",2.28897263415116e-07,2.66237526808919e-65,5.24654198300262e-59,2.60618935085968e-46,5.15180715973915e-20,1.01376266629566e-13,5.36770372195486e-39,4.95291853149755e-11,0.999999771053106,1.30315827070793e-163,0.0214463454664156,-0.0754540240540558,0.81879345662993,-0.64442646195545,-0.67178510742001,-0.454638990814169,-0.320018711072823,-0.135212991966399,-0.717265882520996,-0.809909939854895,-0.67843881958263,-0.488676905320007,-0.324176962812926,-0.695309535069859,-0.548569729134151,0.269571331618452,-0.327000502048749,-0.0147064972254861,-0.850223328627415,-0.529977713827211,-0.61267356181737,-0.286317816565795,-0.204735124197821,-0.570824997690114,0.460682653033671,0.0971645576536954,0.110576484390727,-0.629591989779778,-0.687987432149193,-0.45400171008454,-0.88750041945092,-0.905039017819643,-0.674848835509085,0.837850984874762,-0.513051362240583,-0.599594447524364,-0.141639588715531,0.226703500138594,-0.393126158159812,-0.261445506395148,-0.250765002638996,0.28643218327552,-0.413588717488158,0.457127232812802,0.872307380131274,-1.47970602992245,0.671599888137073,0.527009509708221,-0.527025778091769,-0.465826451412222,-0.202933387902167,-0.569526795329684,-0.400094256837155,1.48246261983176,-0.591800705589279,0.808797839792186,-0.511973246263562,0.778419431834943,0.294906977579412,-0.353926556993266,-1.23559527197474,-0.549573866752077,-0.183692906878922,0.342968607045978,-0.445244270253907,-0.589191084324196,0.140038820979662,0.913014459236005,-0.301727633422993,-0.668260656234725,-0.606563585302678,-0.377635899064918,-0.643517178031659,-0.585633868661509,-0.463664595347458,-0.471969928840419,0.247052202587559,0.540783894659066,-0.58444872171557,-0.134641266661572
"Big Jump",5,"Frank Kaminsky","C","2017-18",7.77565755795837e-16,1.25343636456312e-32,1.88255542028281e-34,2.27277027839485e-35,0.999999999999909,1.05978566312641e-44,2.59819864109788e-65,5.46806966084298e-17,9.03948115907416e-14,6.27432571753107e-188,1.48215170436807,-0.34144344422183,-0.811874969283213,0.982867306610558,0.96527209535808,0.762862609279674,-0.193281410579339,0.281538334227684,0.438000311554076,0.511389276460614,0.476600915336822,1.22110151055047,-0.158454694736088,0.403030566195444,0.102050323259059,0.0665219624454299,0.741370910865404,-0.0934189706636643,-0.551801602164347,-0.40881634942894,-0.417432437080966,0.921372994483556,-0.00593091961298217,0.0239870800664516,0.190524310372433,-0.384389693558804,-0.632408577161775,1.55326065209173,0.516424820960593,-0.286489861377873,-0.693788670034303,0.309706104795874,0.0225081075567019,-0.1704257398438,0.731262387200847,0.0925948237786713,1.36260432701918,-0.430090667509451,0.847125449647852,-0.847704478265784,0.264792674800623,0.0573322831778473,-0.138211469400957,-0.132921345373699,0.527942777783711,-0.093075400300709,0.715570727910352,-0.214248569597324,0.214233969630394,0.469834055175936,0.398246859368588,-0.173644862364864,-0.310763645381498,0.0952864104785027,-0.675278702513443,0.218832575031201,-0.243736612744373,0.00279064427543706,-0.738732614961532,-0.560561641519365,0.154089197907426,-0.114885008141093,0.578370637415332,0.715180541806748,0.546533765952374,0.843269739509413,1.46490244144451,0.659870470543646,-0.774002816636791,-1.24520538015958,-0.135154747131616,-1.29459925733889,-0.919680591998861,0.960557545035645,-0.318523067182177,-0.471969928840419,0.0300266352819335,0.238396471975495,-0.292026826552146,-0.134641266661572
"Pass First",6,"Frank Mason","G","2017-18",1.73820681005914e-63,4.32073332383488e-110,2.62169323552314e-125,1.19413697130731e-107,1.32470345950252e-82,0.946314147358018,0.0536858526419819,1.40312926036332e-71,2.04276006317551e-28,1.8701755779068e-98,-2.31568222877623,1.08314791731729,2.06345824549117,-0.60826437820954,-1.20982059567441,-0.930226550734233,0.230357618824012,1.78513145014903,-0.558521556038448,-0.638326404049334,-0.37056870497259,-0.342751119538712,-0.611592349973355,0.633852895655199,0.343114380699248,0.693453777614636,-0.349884922879253,1.31993688988631,-0.394925707590589,-1.781978479276,-0.761581340430298,1.39967329243254,2.01961782089385,0.636123877474685,-0.627537468614571,1.29873249596114,1.46676978603142,-0.629591989779778,0.0858591830149665,-0.232617170507102,0.515396886364074,0.259997126624046,-0.162860477323331,1.26800101886875,-0.609960888007526,1.86688451094953,-0.603258957768107,2.18615564864429,1.48028922898298,0.540059326816618,-0.665232939404181,-0.697349740673311,-1.39721725029654,-0.566780594040243,-0.572794076148681,-1.37607882984396,-0.873661052466745,0.541449602162226,-0.541465903047396,-0.00716934033959511,1.18927350051432,0.180565288182607,-0.263470968728502,1.37879464689077,2.34185461488849,-1.07428896459026,-0.89516843700526,0.361336027203888,-0.148081419223849,-0.570639826219996,0.468479848516799,-0.549573866752077,-0.734348738541341,0.525991978162747,-1.30769404388818,-1.24327982040176,-0.31643389581964,1.17133029110871,0.0106764715391263,-0.760964727608279,-0.670138900840943,-0.602952199980336,0.261364238158513,-0.306812466191531,0.939370176916923,-0.471969928840419,1.16807511001633,-0.279600892888112,-0.702807364842297,-0.134641266661572
"Pass First",6,"Frank Ntilikina","G","2017-18",1.2408035838138e-41,2.9961656523143e-105,1.24390345975737e-103,6.8132254157125e-91,1.0791978536233e-54,1,1.69453470064308e-26,1.0657522355128e-41,2.9804848641492e-22,5.51324035619583e-148,-0.562835798094245,1.03236926032659,1.42537060056864,0.295787715438244,-0.62010228694109,-0.325298463279403,-0.342363943122311,0.38494452216468,-0.841657800541124,-0.7688735014482,-0.306958374795079,-0.0776380945132185,0.182204274953606,-0.958876956284854,-0.924768461511047,-0.29815381058749,-0.36459040762599,0.66068239816798,-0.649382562412732,-0.399496244475231,-0.792796962373831,1.40492573057629,1.68715778723421,-0.97202626951236,-0.491425356710355,1.08577354215551,0.688938677430511,-0.629591989779778,-1.0544815188771,-1.01389826924539,-0.978424343397887,-0.96511961231909,-1.0172724735692,0.544512741751775,-0.573552145360142,1.97924813388169,-0.0752845631179988,1.46417249811139,1.18019540951073,1.03562077060784,-0.463053458055311,-0.353699890526802,-1.4856661180292,-0.440961411926945,0.195876911234274,-1.00104705813131,0.118823616701561,0.117873556844771,-0.117888904349016,-0.979522415813565,-0.740831503881263,-0.194480753573539,-0.683850316755124,1.00361531624719,0.457636970028784,-0.388282842775161,-1.63601247243921,0.0320596551267392,0.541011642470112,-0.549979752376399,-0.741174624300408,-0.393673046643036,0.0138589216099478,0.0692457220567455,-0.395706549786233,-0.716580602448878,-0.290272592649777,0.566968031523428,0.797136538094007,-0.254241321823452,-1.01594252204103,0.46161644610852,0.542507801200024,-1.14327667360147,1.47155578018962,-0.370616394184118,0.387069318917504,0.0744875191885742,-0.955554345129518,-0.134641266661572
"Pass First",6,"Fred VanVleet","G","2017-18",7.22270995331947e-41,8.93562837629962e-106,2.58886800622484e-113,8.05564832146652e-105,5.80498006632013e-59,0.999999999999767,2.30830151127931e-13,2.71393045832904e-41,2.00935434919482e-15,3.03861662439775e-126,-2.0235411569959,1.27167738927554,1.35447197335502,1.85075731651243,0.762635456084753,0.941409884621184,-0.0918907401882247,2.15731261596205,-0.801475394523406,-0.834832289418095,0.783107135925051,0.0345358092408283,0.133931620142977,-0.409180913530337,-0.549489189675755,0.293923763327756,-0.388402553265315,1.09832761596192,-0.801159537954565,-0.728806619506424,-0.863065201470373,0.746904632769817,1.13185617865239,-0.0312767408622937,-0.607173792660134,1.36271160913014,0.932729839487335,-0.629591989779778,0.176887981766443,-0.720591687409966,0.619631184918338,0.506770170428123,-0.227820390043948,-0.0757206242314971,-0.425830500748127,2.31082743306018,0.838004663659425,1.162570223694,0.743629720383002,-0.261228451835631,0.841004196644904,-0.0706941315826168,0.222161585958608,2.03637489795903,0.195876911234274,-1.45009825847145,0.0497265827721221,-0.676331528125456,0.676317968210445,-0.117247046997026,-0.392779781777142,0.368088309060679,-0.389584773136489,1.45284319899148,0.588816679481042,-1.07428896459026,-0.448107381139945,-0.128919904555422,1.72231403394548,-0.447018258433344,1.05646203101426,0.500017666134095,-0.313371484991392,0.101843424225033,-0.848602263264275,-0.881489192431203,0.224044100678409,1.82458243422565,1.13929048702559,1.33816466872425,-0.61755171975444,-0.203898047595183,1.06639606513927,-0.433549467314248,1.32641425202434,-0.471969928840419,1.491239728854,-0.149934061398354,-0.335355216610385,-0.134641266661572
"Moneyball",8,"Furkan Korkmaz","F","2017-18",0.0015642990825396,1.44620623266195e-93,3.93035425652077e-71,6.35801289404543e-61,2.3161208969398e-21,4.54606295540387e-41,3.20824802314983e-82,0.998435700917453,7.63192190200006e-15,6.61465952838499e-227,0.0214463454664156,-0.70390575219483,-0.48101470895301,1.1275156415942,1.16015195813837,1.82964234475502,-0.558305160333183,-0.320759012438036,-0.971662680350555,-0.754825024549691,1.35117787631619,-0.48730378546015,-1.08068019529471,-0.74583875611066,-0.872593154584967,-0.620253393521545,-0.459101014388218,-1.04407144604623,-0.551278976297935,1.72238098332012,-0.662352472721373,-1.35582509284051,-0.713164438775051,-0.756722039636557,-0.627537468614571,-0.929973084429204,-0.714892069695998,-0.629591989779778,-0.923651737419277,-0.866540652333769,1.32065934483944,2.09399182027865,-1.10343479751209,-1.01855448354206,-0.692285732029442,3.68058176540109,-1.54197165984327,-0.705807975834386,-1.20293196253165,-1.34943227532565,-0.43272653585298,-2.91422818573609,-2.08695612711087,-2.30221758870642,2.50188987338314,-1.00104705813131,0.746978470605552,-1.2924421394963,1.29242996631718,-0.979522415813565,-1.04142162751664,4.8894767013431,-0.925568441870432,1.00361531624719,-0.73490584317356,-1.07428896459026,-0.0265926713240772,-2.40458549824416,2.41140709563944,-0.444768016493972,-0.718162841868166,-0.549573866752077,-0.108044915441297,0.196131734126396,0.149783077273029,1.69832281386408,0.110062817280942,0.143889820465338,-0.309114933892508,0.128505606225509,-0.471119175595319,1.89573115041179,-0.487393339924472,4.40780397557356,0.552326101809508,-0.471969928840419,-0.85305378980802,-1.87037602646261,-1.28423078583113,-0.134641266661572
"Moneyball",8,"Garrett Temple","F","2017-18",1.57910513414275e-07,9.81982929200634e-80,1.60022818648436e-71,4.54451923002017e-60,2.88435846645524e-19,1.05032513997188e-18,1.44223719447115e-47,0.742267138148618,0.257732703940869,4.19291965004173e-180,-0.270694726313915,-0.2246642156572,0.251604438921011,0.114977296708688,0.513242343180681,0.0785020905454603,-0.437885263124226,-0.520035777990031,-0.628424165503755,-0.725576644398286,0.356816930803852,0.493794895556693,-0.413827396189739,-0.784565381804622,-0.712742336796731,0.140109980414894,-0.459101014388218,0.0361412570926537,-0.882882171779432,-1.10161081765495,-0.75643958794563,-0.215767188796678,0.0658786004741076,-0.656569621067272,-0.5987884436788,-0.300881352320353,-0.00769582524232148,-0.629591989779778,-0.537387935074728,-0.456924962105329,-0.353179016687066,-0.0412514100599,-1.14034220243081,0.317290121147289,-0.56689370055941,0.306306933697062,0.73377459968208,-0.0640525062200681,-0.316434898053564,-0.250497324439007,0.557952922756486,-0.508679234710521,0.0184010475448548,0.734797151959391,-0.43750798236928,-0.537191972065679,0.395211752419317,-0.666704799822787,0.666691218240028,-0.557557873626748,-0.677549372589604,0.555611329938752,-1.18305079253674,0.53957772308275,-0.0670818677802475,-1.07428896459026,-0.409787862065776,0.251577236511505,0.688674441404534,-0.223847978018573,-1.04408450878438,-0.384930305568633,-0.295233873678254,1.09294625402676,-0.525874198522407,-0.545830013783957,-0.306971272276103,1.42086152268618,0.867137597591432,-0.374806670284609,-1.04404860536988,-0.266388442271217,0.319826170345496,-0.2307702655179,0.503945592421081,-0.471969928840419,0.622729155497976,0.432870372676506,-1.0625406670776,-0.134641266661572
"Jumper",9,"Gary Harris","G","2017-18",1.09099710673811e-11,4.3511507798137e-78,2.09184889825964e-79,1.93394300935822e-66,2.3130797070647e-29,1.03820235024005e-33,2.08236550619045e-46,7.40858027889416e-07,0.999999259131062,6.60068656392336e-170,-0.854976869874576,-0.0913024702868293,-0.158032073868764,-0.355129791988159,0.721448901683228,-0.862235513279597,-0.252386809920486,0.500441724262782,-0.394345790097391,-0.679401953381265,0.773056578788256,0.326744014747691,-0.613335856514561,-0.329501944386134,-0.602043885006816,-0.213582960550297,-0.365835165578216,0.772813931360937,-0.812477749253993,-0.526871012175976,-0.651647912975028,-1.32349686224875,-0.284976911086707,-0.411571447503137,-0.600673580877598,-0.316305793096734,0.109147273832413,-0.629591989779778,0.762469858967993,-0.00913007418544163,1.38942517541981,1.43710575288113,0.188844888130853,0.613087002473566,-0.613196118095328,0.486788484729381,0.821138207360647,-0.521787240762561,-1.0309692246217,-0.124931986082096,0.507408052419268,0.670511427556914,0.926965046841389,1.49405083712584,1.05678841710318,0.203002314209271,0.404634075227877,-0.459730141315394,0.459716093876046,0.689989468490797,-0.598446708475031,0.72229845960815,-0.273980452429168,-0.200907797924329,-0.0849700099782826,-1.07428896459026,2.05543453170582,0.52231558688605,0.196465111623134,-0.763950112308455,-0.192464634257947,-0.0880313113997755,-0.581162391165743,0.1255537728448,-1.55730504529645,-1.4516996423213,-0.426764533397912,1.25912409416832,1.28244675026459,-0.505292943994138,-1.40099057546438,-1.2987618277783,1.71513247694426,-0.281465065966988,1.0845117050822,-0.471969928840419,0.922975028917544,1.5812330257322,-1.34058262622989,-0.134641266661572
"Defender",1,"Gary Payton II","G","2017-18",0.999999999999991,7.44552232925544e-62,4.65784163517888e-38,1.10560810371163e-37,6.748199506331e-17,3.9430531250595e-31,8.75569697083545e-72,8.68904997812618e-15,5.71300448636673e-18,1.13377593769319e-206,-1.14711794165491,0.105037874526376,0.149195310723567,2.28470232146337,-0.412488388179637,0.489498070890558,0.996050661914472,-0.177159437571893,-0.971662680350555,-0.425114788445054,-0.0175626699306817,-1.09068811085243,-1.08068019529471,-0.940628372865636,-1.03417208932226,-0.620253393521545,0.270781530691543,0.00916066592608295,0.425920520977879,0.0261218817443352,0.481311360840684,-0.15166035467946,-0.330504683910935,-1.50183035418804,-0.627537468614571,0.0708859049044283,-0.216434821776232,-0.629591989779778,-0.739422079400958,0.224128289560935,-0.426571669487883,0.210142405236784,0.231434582389806,-0.599900497566527,-0.325505429189306,-0.85505102277585,-1.54197165984327,-0.111116628831635,-0.27731619917357,-1.044583095592,-0.837085498550721,-0.138076455140756,-0.993133345517388,-2.30221758870642,0.158980703839892,-0.384218486235523,0.746978470605552,0.00235281721273837,-0.00236790470400403,-0.557557873626748,-1.73752507172488,1.26403163103369,1.05546923570502,0.386544048741287,-0.73490584317356,-1.07428896459026,-0.652478149535518,-0.714300121581464,2.80517455946456,-0.389668011986043,-0.160403615039174,-0.549573866752077,-0.0142246679733934,0.358064324521746,0.313230599843479,1.08593299776961,-0.251953002695457,1.10158123597931,1.36030373811594,3.22123255495737,0.0151126556866222,1.42174924952069,0.0353173782440186,2.22792755626282,-1.18937223617386,-0.370616394184118,0.389324795991322,-1.40047249091603,0.34689103482392,-0.134641266661572
"Pass First",6,"George Hill","G","2017-18",9.6347619070719e-30,2.59977737404982e-88,3.51478259681882e-89,3.16149957124512e-79,4.56110055348222e-42,0.999999994418285,3.45923043760087e-19,3.93542802816709e-28,5.58171494181839e-09,2.62298231994217e-138,-1.14711794165491,0.241177187070379,1.44112585106055,-0.246643540750427,-0.0436901357944132,-0.0906019050052562,-0.310921676868582,0.257396542040645,-0.808508076314667,-0.752234793639159,-0.0184813329653281,-0.229531163507943,-0.571246367037034,-0.185509104729447,0.116923915528721,0.271433099845958,0.163599944160051,0.688879928238367,-0.606433239655334,-1.19170516554084,-0.714822802874218,1.01212414611029,1.21285618358533,0.185631847818016,-0.473800270600955,0.3985673099344,0.750735931888901,-0.629591989779778,-0.311329092452277,-0.732091452951304,-0.101980905195732,-0.670194665399372,-0.61835440516339,0.427156291664479,-0.267609332655178,0.566287204059855,-0.00217609609260509,1.25212640360682,0.784421958574265,-0.266746292052855,0.487190104284381,0.225788092073195,0.501443034790429,-0.566780594040243,0.0421427137576829,-1.07506648675881,-0.0287927739658768,-0.296075760170014,0.296061344378945,-0.575904158069653,0.192579932670698,-0.611198577747034,-0.578755479748469,1.07766386834789,0.737884531131335,-1.07428896459026,-0.882395263980537,0.588170861301479,0.344127910557551,-0.320024219408002,-0.979427825823848,-0.256093307279465,-0.318196648444378,0.72208819654795,-0.590732176633341,-0.579631426671755,0.0373794561217869,1.10030781293074,0.59278396910427,-0.578084037790752,-1.11102947926879,-0.684894472528661,0.190914318531832,-0.154728064844271,1.32641425202434,-0.471969928840419,0.767548285285119,0.697363970767575,-0.987717166488338,-0.134641266661572
"Painter",3,"Georgios Papagiannis","C","2017-18",6.28582077725512e-57,4.53259014184853e-28,1,2.63202180912332e-28,1.41338185709837e-27,1.7335141913769e-113,2.21874360891664e-153,2.22927708329863e-79,4.5354305241638e-85,4.70854285610633e-283,1.7742927761484,-0.274561429477237,-0.859140720758956,0.440436050421889,-0.401731111888604,-0.124635529503785,-0.558305160333183,-1.20031267709146,2.06728104177253,3.13442837528918,-1.56663256704308,0.366373289821052,-1.08068019529471,-1.78349516606011,-1.95957871554497,-0.620253393521545,2.63383966384773,-0.0876794705633194,1.81566127922046,0.169030157701272,1.09002834778073,0.86918920727527,-0.499499813128224,-1.44688708572444,1.53602126115116,-0.630764927686481,-0.714892069695998,-0.629591989779778,-0.865486197787165,-0.0833845991526663,-1.65378780370045,-1.94650566745862,0.388362818963739,-0.765114108187295,2.63827867456282,-0.348676937487668,-1.54197165984327,-0.514195967687475,0.640490468709155,0.527414869672643,1.002747781724,-2.91422818573609,-1.26100831243824,0.795537446772707,-0.708080169928081,0.647118885974241,-2.3937957989144,1.62926990036387,-1.6292886497046,-0.447480166969317,-2.41780798311021,-2.09054685356294,1.49686755113298,-0.645199110528576,-0.73490584317356,-0.216781312321387,-1.27836362774696,4.91266721458136,-0.197302352201988,1.50195774176856,-0.327177113793505,-0.549573866752077,2.68816320957482,0.803147554172089,2.52849110153453,4.46815508041338,1.27595850530644,0.514180373303948,-0.199068951511492,-0.338370856829586,1.02332641957133,0.221111476369367,0.129988362697586,4.15432997332812,-1.57641631128128,-0.471969928840419,-0.0664101883953035,-1.69498894790032,1.11864267850735,-0.134641266661572
